item_id,item_tested,item_category_id,cluster_code,item_category3,item_category3_enc,item_category4,item_category4_enc
18708,True,40,4923,Movies,7,Movies,3
18709,False,40,1007,Movies,7,Movies,3
18710,True,37,2504,Movies,7,Movies,3
18711,False,40,2504,Movies,7,Movies,3
18712,False,40,40,Movies,7,Movies,3
18713,False,40,219,Movies,7,Movies,3
18714,True,40,187,Movies,7,Movies,3
18715,True,40,1007,Movies,7,Movies,3
18716,False,40,3870,Movies,7,Movies,3
18717,False,40,40,Movies,7,Movies,3
18718,False,40,2444,Movies,7,Movies,3
18719,True,40,2444,Movies,7,Movies,3
18720,False,40,2444,Movies,7,Movies,3
18721,False,40,1761,Movies,7,Movies,3
18722,False,40,185,Movies,7,Movies,3
18723,False,40,40,Movies,7,Movies,3
18724,True,40,2402,Movies,7,Movies,3
18725,False,40,2402,Movies,7,Movies,3
18726,False,40,187,Movies,7,Movies,3
18727,False,40,502,Movies,7,Movies,3
18728,False,37,502,Movies,7,Movies,3
18729,True,40,502,Movies,7,Movies,3
18730,False,37,211,Movies,7,Movies,3
18731,False,40,849,Movies,7,Movies,3
18732,False,40,1264,Movies,7,Movies,3
18733,False,40,40,Movies,7,Movies,3
18734,True,40,40,Movies,7,Movies,3
18735,False,40,40,Movies,7,Movies,3
18736,False,37,1826,Movies,7,Movies,3
18737,False,40,1747,Movies,7,Movies,3
18738,False,37,1523,Movies,7,Movies,3
18739,True,37,37,Movies,7,Movies,3
18740,False,40,1617,Movies,7,Movies,3
18741,True,41,1617,Movies,7,Movies,3
18742,False,40,40,Movies,7,Movies,3
18743,True,55,251,Music,8,Music,4
18744,False,40,40,Movies,7,Movies,3
18745,False,40,430,Movies,7,Movies,3
18746,True,40,40,Movies,7,Movies,3
18747,False,37,2986,Movies,7,Movies,3
18748,False,40,2986,Movies,7,Movies,3
18749,False,41,899,Movies,7,Movies,3
18750,False,40,40,Movies,7,Movies,3
18751,False,37,37,Movies,7,Movies,3
18752,False,40,376,Movies,7,Movies,3
18753,False,40,40,Movies,7,Movies,3
18754,False,37,37,Movies,7,Movies,3
18755,False,40,40,Movies,7,Movies,3
18756,False,40,515,Movies,7,Movies,3
18757,False,58,58,Music,8,Music,4
18758,False,37,2304,Movies,7,Movies,3
18759,True,40,2304,Movies,7,Movies,3
18760,False,40,2181,Movies,7,Movies,3
18761,False,40,2181,Movies,7,Movies,3
18762,False,37,11566,Movies,7,Movies,3
18763,False,40,11566,Movies,7,Movies,3
18764,True,40,978,Movies,7,Movies,3
18765,False,40,962,Movies,7,Movies,3
18766,False,40,40,Movies,7,Movies,3
18767,False,40,40,Movies,7,Movies,3
18768,False,40,40,Movies,7,Movies,3
18769,False,40,2504,Movies,7,Movies,3
18770,False,37,2793,Movies,7,Movies,3
18771,False,40,2793,Movies,7,Movies,3
18772,False,37,2793,Movies,7,Movies,3
18773,False,41,4158,Movies,7,Movies,3
18774,False,41,4158,Movies,7,Movies,3
18775,False,40,2793,Movies,7,Movies,3
18776,False,37,2785,Movies,7,Movies,3
18777,True,37,2785,Movies,7,Movies,3
18778,True,37,2785,Movies,7,Movies,3
18779,True,37,1617,Movies,7,Movies,3
18780,False,40,40,Movies,7,Movies,3
18781,False,40,40,Movies,7,Movies,3
18782,False,40,40,Movies,7,Movies,3
18783,False,37,37,Movies,7,Movies,3
18784,False,40,40,Movies,7,Movies,3
18785,False,37,37,Movies,7,Movies,3
18786,False,40,40,Movies,7,Movies,3
18787,False,40,1194,Movies,7,Movies,3
18788,False,40,3786,Movies,7,Movies,3
18789,False,40,3786,Movies,7,Movies,3
18790,False,40,3786,Movies,7,Movies,3
18791,False,40,3786,Movies,7,Movies,3
18792,False,40,3786,Movies,7,Movies,3
18793,True,40,3134,Movies,7,Movies,3
18794,False,40,762,Movies,7,Movies,3
18795,True,37,762,Movies,7,Movies,3
18796,False,40,762,Movies,7,Movies,3
18797,False,40,3900,Movies,7,Movies,3
18798,False,40,3900,Movies,7,Movies,3
18799,False,40,40,Movies,7,Movies,3
18800,False,40,40,Movies,7,Movies,3
18801,False,40,40,Movies,7,Movies,3
18802,False,40,953,Movies,7,Movies,3
18803,False,40,40,Movies,7,Movies,3
18804,False,40,40,Movies,7,Movies,3
18805,False,40,802,Movies,7,Movies,3
18806,False,40,40,Movies,7,Movies,3
18807,False,40,40,Movies,7,Movies,3
18808,False,40,40,Movies,7,Movies,3
18809,False,40,40,Movies,7,Movies,3
18810,False,40,40,Movies,7,Movies,3
18811,False,40,1826,Movies,7,Movies,3
18812,False,40,953,Movies,7,Movies,3
18813,False,40,40,Movies,7,Movies,3
18814,False,40,40,Movies,7,Movies,3
18815,False,40,40,Movies,7,Movies,3
18816,False,40,1761,Movies,7,Movies,3
18817,False,40,2402,Movies,7,Movies,3
18818,False,40,40,Movies,7,Movies,3
18819,False,40,8477,Movies,7,Movies,3
18820,False,40,8477,Movies,7,Movies,3
18821,False,40,40,Movies,7,Movies,3
18822,False,40,679,Movies,7,Movies,3
18823,False,40,40,Movies,7,Movies,3
18824,False,40,40,Movies,7,Movies,3
18825,True,40,1761,Movies,7,Movies,3
18826,False,40,1761,Movies,7,Movies,3
18827,False,40,2402,Movies,7,Movies,3
18828,False,40,40,Movies,7,Movies,3
18829,False,40,2655,Movies,7,Movies,3
18830,False,40,659,Movies,7,Movies,3
18831,True,40,1297,Movies,7,Movies,3
18832,False,40,40,Movies,7,Movies,3
18833,False,40,1007,Movies,7,Movies,3
18834,False,40,8722,Movies,7,Movies,3
18835,True,40,40,Movies,7,Movies,3
18836,False,40,40,Movies,7,Movies,3
18837,False,40,40,Movies,7,Movies,3
18838,False,40,40,Movies,7,Movies,3
18839,False,40,40,Movies,7,Movies,3
18840,False,40,40,Movies,7,Movies,3
18841,True,40,1761,Movies,7,Movies,3
18842,False,40,1761,Movies,7,Movies,3
18843,True,40,1340,Movies,7,Movies,3
18844,False,40,2402,Movies,7,Movies,3
18845,False,40,40,Movies,7,Movies,3
18846,False,40,1640,Movies,7,Movies,3
18847,False,40,1297,Movies,7,Movies,3
18848,False,40,40,Movies,7,Movies,3
18849,True,40,40,Movies,7,Movies,3
18850,False,40,2450,Movies,7,Movies,3
18851,False,40,40,Movies,7,Movies,3
18852,False,41,784,Movies,7,Movies,3
18853,False,40,40,Movies,7,Movies,3
18854,False,40,779,Movies,7,Movies,3
18855,False,40,779,Movies,7,Movies,3
18856,False,41,4753,Movies,7,Movies,3
18857,False,40,40,Movies,7,Movies,3
18858,False,40,40,Movies,7,Movies,3
18859,False,40,40,Movies,7,Movies,3
18860,False,40,40,Movies,7,Movies,3
18861,False,40,40,Movies,7,Movies,3
18862,False,40,40,Movies,7,Movies,3
18863,False,40,40,Movies,7,Movies,3
18864,False,40,4170,Movies,7,Movies,3
18865,False,40,767,Movies,7,Movies,3
18866,False,40,40,Movies,7,Movies,3
18867,False,40,40,Movies,7,Movies,3
18868,False,40,40,Movies,7,Movies,3
18869,False,40,40,Movies,7,Movies,3
18870,False,37,2643,Movies,7,Movies,3
18871,False,37,2402,Movies,7,Movies,3
18872,False,38,679,Movies,7,Movies,3
18873,False,37,679,Movies,7,Movies,3
18874,False,55,55,Music,8,Music,4
18875,False,55,706,Music,8,Music,4
18876,False,55,2446,Music,8,Music,4
18877,False,55,2446,Music,8,Music,4
18878,False,40,208,Movies,7,Movies,3
18879,False,37,7785,Movies,7,Movies,3
18880,False,38,2504,Movies,7,Movies,3
18881,False,37,208,Movies,7,Movies,3
18882,True,40,208,Movies,7,Movies,3
18883,True,37,1256,Movies,7,Movies,3
18884,True,40,1534,Movies,7,Movies,3
18885,False,38,1534,Movies,7,Movies,3
18886,False,37,1534,Movies,7,Movies,3
18887,True,40,1534,Movies,7,Movies,3
18888,False,40,6204,Movies,7,Movies,3
18889,False,37,6204,Movies,7,Movies,3
18890,False,37,6204,Movies,7,Movies,3
18891,False,40,1533,Movies,7,Movies,3
18892,False,40,1533,Movies,7,Movies,3
18893,False,37,1533,Movies,7,Movies,3
18894,False,40,208,Movies,7,Movies,3
18895,False,40,8524,Movies,7,Movies,3
18896,False,40,8524,Movies,7,Movies,3
18897,False,37,8524,Movies,7,Movies,3
18898,False,40,2916,Movies,7,Movies,3
18899,False,40,2916,Movies,7,Movies,3
18900,False,40,903,Movies,7,Movies,3
18901,False,40,7785,Movies,7,Movies,3
18902,False,40,7785,Movies,7,Movies,3
18903,False,40,208,Movies,7,Movies,3
18904,False,40,1253,Movies,7,Movies,3
18905,False,40,1253,Movies,7,Movies,3
18906,False,37,1253,Movies,7,Movies,3
18907,False,40,208,Movies,7,Movies,3
18908,False,58,431,Music,8,Music,4
18909,False,59,59,Music,8,Music,4
18910,True,40,1677,Movies,7,Movies,3
18911,True,37,1677,Movies,7,Movies,3
18912,False,37,2504,Movies,7,Movies,3
18913,True,40,1677,Movies,7,Movies,3
18914,False,40,1027,Movies,7,Movies,3
18915,False,40,40,Movies,7,Movies,3
18916,True,40,40,Movies,7,Movies,3
18917,False,40,2655,Movies,7,Movies,3
18918,False,40,2655,Movies,7,Movies,3
18919,False,40,2842,Movies,7,Movies,3
18920,False,41,2842,Movies,7,Movies,3
18921,False,37,1306,Movies,7,Movies,3
18922,False,40,1306,Movies,7,Movies,3
18923,False,40,6637,Movies,7,Movies,3
18924,True,40,6637,Movies,7,Movies,3
18925,False,40,1306,Movies,7,Movies,3
18926,True,40,1306,Movies,7,Movies,3
18927,False,40,187,Movies,7,Movies,3
18928,False,38,2504,Movies,7,Movies,3
18929,False,40,849,Movies,7,Movies,3
18930,False,40,40,Movies,7,Movies,3
18931,False,40,791,Movies,7,Movies,3
18932,False,37,1029,Movies,7,Movies,3
18933,False,37,785,Movies,7,Movies,3
18934,False,68,693,Gifts,5,Gifts,2
18935,False,40,4119,Movies,7,Movies,3
18936,False,37,4119,Movies,7,Movies,3
18937,False,37,2139,Movies,7,Movies,3
18938,False,40,2139,Movies,7,Movies,3
18939,True,40,14826,Movies,7,Movies,3
18940,False,40,3551,Movies,7,Movies,3
18941,False,40,3551,Movies,7,Movies,3
18942,False,40,3551,Movies,7,Movies,3
18943,False,37,2140,Movies,7,Movies,3
18944,True,40,2140,Movies,7,Movies,3
18945,True,40,3876,Movies,7,Movies,3
18946,False,40,3876,Movies,7,Movies,3
18947,False,40,40,Movies,7,Movies,3
18948,False,37,1048,Movies,7,Movies,3
18949,False,40,2504,Movies,7,Movies,3
18950,False,40,1048,Movies,7,Movies,3
18951,False,40,2244,Movies,7,Movies,3
18952,False,40,2244,Movies,7,Movies,3
18953,False,40,40,Movies,7,Movies,3
18954,False,40,40,Movies,7,Movies,3
18955,False,40,3021,Movies,7,Movies,3
18956,False,40,1297,Movies,7,Movies,3
18957,False,40,633,Movies,7,Movies,3
18958,False,37,633,Movies,7,Movies,3
18959,False,37,1392,Movies,7,Movies,3
18960,False,40,40,Movies,7,Movies,3
18961,False,41,156,Movies,7,Movies,3
18962,False,40,6374,Movies,7,Movies,3
18963,False,40,488,Movies,7,Movies,3
18964,False,40,40,Movies,7,Movies,3
18965,False,37,2211,Movies,7,Movies,3
18966,False,40,2211,Movies,7,Movies,3
18967,False,40,2211,Movies,7,Movies,3
18968,True,40,2211,Movies,7,Movies,3
18969,False,37,2211,Movies,7,Movies,3
18970,False,37,503,Movies,7,Movies,3
18971,False,40,3476,Movies,7,Movies,3
18972,False,37,3476,Movies,7,Movies,3
18973,False,40,3476,Movies,7,Movies,3
18974,False,40,634,Movies,7,Movies,3
18975,True,40,634,Movies,7,Movies,3
18976,False,40,40,Movies,7,Movies,3
18977,False,37,635,Movies,7,Movies,3
18978,False,40,635,Movies,7,Movies,3
18979,True,40,2141,Movies,7,Movies,3
18980,True,40,2141,Movies,7,Movies,3
18981,False,40,2142,Movies,7,Movies,3
18982,False,37,2142,Movies,7,Movies,3
18983,False,37,926,Movies,7,Movies,3
18984,False,40,926,Movies,7,Movies,3
18985,False,37,329,Movies,7,Movies,3
18986,False,40,329,Movies,7,Movies,3
18987,False,40,329,Movies,7,Movies,3
18988,False,40,40,Movies,7,Movies,3
18989,False,40,40,Movies,7,Movies,3
18990,False,40,40,Movies,7,Movies,3
18991,False,40,40,Movies,7,Movies,3
18992,False,37,37,Movies,7,Movies,3
18993,False,37,37,Movies,7,Movies,3
18994,False,40,388,Movies,7,Movies,3
18995,False,37,388,Movies,7,Movies,3
18996,False,37,388,Movies,7,Movies,3
18997,False,40,636,Movies,7,Movies,3
18998,False,37,636,Movies,7,Movies,3
18999,False,40,40,Movies,7,Movies,3
19000,False,40,1368,Movies,7,Movies,3
19001,True,40,1368,Movies,7,Movies,3
19002,False,40,1368,Movies,7,Movies,3
19003,False,40,1368,Movies,7,Movies,3
19004,False,40,1368,Movies,7,Movies,3
19005,False,40,1368,Movies,7,Movies,3
19006,False,40,1368,Movies,7,Movies,3
19007,False,37,2143,Movies,7,Movies,3
19008,False,40,2143,Movies,7,Movies,3
19009,False,40,849,Movies,7,Movies,3
19010,False,40,2568,Movies,7,Movies,3
19011,False,37,1697,Movies,7,Movies,3
19012,False,40,988,Movies,7,Movies,3
19013,False,37,988,Movies,7,Movies,3
19014,False,40,40,Movies,7,Movies,3
19015,True,40,205,Movies,7,Movies,3
19016,False,38,785,Movies,7,Movies,3
19017,False,37,205,Movies,7,Movies,3
19018,False,40,205,Movies,7,Movies,3
19019,False,37,3122,Movies,7,Movies,3
19020,False,40,205,Movies,7,Movies,3
19021,False,40,40,Movies,7,Movies,3
19022,False,40,40,Movies,7,Movies,3
19023,True,40,3475,Movies,7,Movies,3
19024,True,37,3475,Movies,7,Movies,3
19025,False,40,3475,Movies,7,Movies,3
19026,False,40,3901,Movies,7,Movies,3
19027,False,40,3901,Movies,7,Movies,3
19028,False,40,40,Movies,7,Movies,3
19029,False,40,965,Movies,7,Movies,3
19030,False,37,1601,Movies,7,Movies,3
19031,False,40,589,Movies,7,Movies,3
19032,False,37,589,Movies,7,Movies,3
19033,True,40,40,Movies,7,Movies,3
19034,True,37,1463,Movies,7,Movies,3
19035,False,40,1318,Movies,7,Movies,3
19036,True,58,431,Music,8,Music,4
19037,True,55,504,Music,8,Music,4
19038,False,55,235,Music,8,Music,4
19039,True,58,58,Music,8,Music,4
19040,True,55,55,Music,8,Music,4
19041,True,55,450,Music,8,Music,4
19042,False,55,55,Music,8,Music,4
19043,True,55,235,Music,8,Music,4
19044,True,58,431,Music,8,Music,4
19045,True,55,55,Music,8,Music,4
19046,True,55,55,Music,8,Music,4
19047,False,55,55,Music,8,Music,4
19048,True,58,1015,Music,8,Music,4
19049,True,58,11883,Music,8,Music,4
19050,True,55,1100,Music,8,Music,4
19051,True,55,6416,Music,8,Music,4
19052,False,55,162,Music,8,Music,4
19053,True,40,40,Movies,7,Movies,3
19054,False,40,40,Movies,7,Movies,3
19055,False,40,1997,Movies,7,Movies,3
19056,False,37,1997,Movies,7,Movies,3
19057,False,40,1997,Movies,7,Movies,3
19058,True,40,1997,Movies,7,Movies,3
19059,False,37,37,Movies,7,Movies,3
19060,False,40,802,Movies,7,Movies,3
19061,False,37,710,Movies,7,Movies,3
19062,False,40,920,Movies,7,Movies,3
19063,False,40,1543,Movies,7,Movies,3
19064,False,37,1543,Movies,7,Movies,3
19065,False,40,324,Movies,7,Movies,3
19066,False,38,2504,Movies,7,Movies,3
19067,False,37,324,Movies,7,Movies,3
19068,False,40,324,Movies,7,Movies,3
19069,False,40,2253,Movies,7,Movies,3
19070,False,40,2253,Movies,7,Movies,3
19071,False,40,1979,Movies,7,Movies,3
19072,True,37,1979,Movies,7,Movies,3
19073,False,40,2842,Movies,7,Movies,3
19074,False,40,606,Movies,7,Movies,3
19075,True,40,40,Movies,7,Movies,3
19076,False,37,37,Movies,7,Movies,3
19077,False,40,40,Movies,7,Movies,3
19078,False,40,40,Movies,7,Movies,3
19079,False,37,2065,Movies,7,Movies,3
19080,True,40,2065,Movies,7,Movies,3
19081,False,40,1853,Movies,7,Movies,3
19082,False,37,1853,Movies,7,Movies,3
19083,False,40,1853,Movies,7,Movies,3
19084,False,40,1853,Movies,7,Movies,3
19085,True,40,40,Movies,7,Movies,3
19086,False,40,2182,Movies,7,Movies,3
19087,True,40,2182,Movies,7,Movies,3
19088,True,40,40,Movies,7,Movies,3
19089,False,37,1024,Movies,7,Movies,3
19090,False,40,1024,Movies,7,Movies,3
19091,False,40,1024,Movies,7,Movies,3
19092,True,38,1024,Movies,7,Movies,3
19093,True,38,2504,Movies,7,Movies,3
19094,True,37,1024,Movies,7,Movies,3
19095,False,40,40,Movies,7,Movies,3
19096,False,40,503,Movies,7,Movies,3
19097,False,40,985,Movies,7,Movies,3
19098,True,40,40,Movies,7,Movies,3
19099,False,40,40,Movies,7,Movies,3
19100,False,40,40,Movies,7,Movies,3
19101,False,37,37,Movies,7,Movies,3
19102,False,40,40,Movies,7,Movies,3
19103,False,37,37,Movies,7,Movies,3
19104,False,40,1345,Movies,7,Movies,3
19105,False,40,1294,Movies,7,Movies,3
19106,False,40,204,Movies,7,Movies,3
19107,False,37,37,Movies,7,Movies,3
19108,False,40,124,Movies,7,Movies,3
19109,False,37,37,Movies,7,Movies,3
19110,True,40,40,Movies,7,Movies,3
19111,False,40,211,Movies,7,Movies,3
19112,False,40,40,Movies,7,Movies,3
19113,False,40,40,Movies,7,Movies,3
19114,False,40,4005,Movies,7,Movies,3
19115,False,40,4005,Movies,7,Movies,3
19116,True,40,2573,Movies,7,Movies,3
19117,True,38,2573,Movies,7,Movies,3
19118,True,37,809,Movies,7,Movies,3
19119,True,37,37,Movies,7,Movies,3
19120,False,40,40,Movies,7,Movies,3
19121,False,40,2613,Movies,7,Movies,3
19122,False,40,8690,Movies,7,Movies,3
19123,False,37,8690,Movies,7,Movies,3
19124,False,40,40,Movies,7,Movies,3
19125,True,40,40,Movies,7,Movies,3
19126,True,40,1662,Movies,7,Movies,3
19127,True,40,1662,Movies,7,Movies,3
19128,False,40,1662,Movies,7,Movies,3
19129,False,40,2144,Movies,7,Movies,3
19130,False,40,2144,Movies,7,Movies,3
19131,False,40,40,Movies,7,Movies,3
19132,True,37,1808,Movies,7,Movies,3
19133,False,40,637,Movies,7,Movies,3
19134,False,37,637,Movies,7,Movies,3
19135,False,37,380,Movies,7,Movies,3
19136,False,40,2504,Movies,7,Movies,3
19137,False,40,2504,Movies,7,Movies,3
19138,False,40,1297,Movies,7,Movies,3
19139,False,40,554,Movies,7,Movies,3
19140,False,37,37,Movies,7,Movies,3
19141,False,40,554,Movies,7,Movies,3
19142,False,55,55,Music,8,Music,4
19143,False,55,55,Music,8,Music,4
19144,True,40,40,Movies,7,Movies,3
19145,False,40,362,Movies,7,Movies,3
19146,False,40,40,Movies,7,Movies,3
19147,False,40,40,Movies,7,Movies,3
19148,False,37,595,Movies,7,Movies,3
19149,False,40,595,Movies,7,Movies,3
19150,False,40,227,Movies,7,Movies,3
19151,False,40,638,Movies,7,Movies,3
19152,False,40,638,Movies,7,Movies,3
19153,False,40,649,Movies,7,Movies,3
19154,False,37,649,Movies,7,Movies,3
19155,True,40,40,Movies,7,Movies,3
19156,False,40,40,Movies,7,Movies,3
19157,False,37,37,Movies,7,Movies,3
19158,False,40,40,Movies,7,Movies,3
19159,False,37,1826,Movies,7,Movies,3
19160,False,40,1007,Movies,7,Movies,3
19161,False,40,40,Movies,7,Movies,3
19162,True,37,1751,Movies,7,Movies,3
19163,True,40,1751,Movies,7,Movies,3
19164,False,40,1751,Movies,7,Movies,3
19165,False,38,1751,Movies,7,Movies,3
19166,False,37,1751,Movies,7,Movies,3
19167,False,40,40,Movies,7,Movies,3
19168,False,55,887,Music,8,Music,4
19169,False,59,887,Music,8,Music,4
19170,False,59,887,Music,8,Music,4
19171,False,55,6043,Music,8,Music,4
19172,False,57,6043,Music,8,Music,4
19173,False,55,1046,Music,8,Music,4
19174,False,58,431,Music,8,Music,4
19175,False,58,58,Music,8,Music,4
19176,True,55,55,Music,8,Music,4
19177,False,55,235,Music,8,Music,4
19178,False,55,730,Music,8,Music,4
19179,False,55,55,Music,8,Music,4
19180,False,58,674,Music,8,Music,4
19181,False,40,40,Movies,7,Movies,3
19182,False,40,393,Movies,7,Movies,3
19183,True,37,393,Movies,7,Movies,3
19184,False,40,124,Movies,7,Movies,3
19185,False,37,1172,Movies,7,Movies,3
19186,False,40,1172,Movies,7,Movies,3
19187,False,40,3232,Movies,7,Movies,3
19188,False,40,3232,Movies,7,Movies,3
19189,False,37,3232,Movies,7,Movies,3
19190,False,37,5946,Movies,7,Movies,3
19191,False,40,5946,Movies,7,Movies,3
19192,False,40,1969,Movies,7,Movies,3
19193,False,40,1969,Movies,7,Movies,3
19194,False,37,1969,Movies,7,Movies,3
19195,False,37,1969,Movies,7,Movies,3
19196,False,40,1969,Movies,7,Movies,3
19197,False,40,1969,Movies,7,Movies,3
19198,False,41,41,Movies,7,Movies,3
19199,False,41,3043,Movies,7,Movies,3
19200,False,40,40,Movies,7,Movies,3
19201,False,40,2305,Movies,7,Movies,3
19202,False,37,2305,Movies,7,Movies,3
19203,False,40,40,Movies,7,Movies,3
19204,True,40,40,Movies,7,Movies,3
19205,True,37,37,Movies,7,Movies,3
19206,False,40,40,Movies,7,Movies,3
19207,False,40,1033,Movies,7,Movies,3
19208,False,41,2022,Movies,7,Movies,3
19209,False,40,116,Movies,7,Movies,3
19210,True,40,40,Movies,7,Movies,3
19211,False,40,1677,Movies,7,Movies,3
19212,False,40,187,Movies,7,Movies,3
19213,False,37,639,Movies,7,Movies,3
19214,False,40,639,Movies,7,Movies,3
19215,False,37,4881,Movies,7,Movies,3
19216,False,40,4881,Movies,7,Movies,3
19217,False,40,40,Movies,7,Movies,3
19218,False,40,733,Movies,7,Movies,3
19219,True,55,162,Music,8,Music,4
19220,True,55,55,Music,8,Music,4
19221,False,55,235,Music,8,Music,4
19222,False,58,431,Music,8,Music,4
19223,False,55,162,Music,8,Music,4
19224,False,55,251,Music,8,Music,4
19225,False,37,709,Movies,7,Movies,3
19226,False,40,310,Movies,7,Movies,3
19227,False,37,310,Movies,7,Movies,3
19228,False,40,849,Movies,7,Movies,3
19229,False,41,310,Movies,7,Movies,3
19230,False,41,310,Movies,7,Movies,3
19231,False,55,55,Music,8,Music,4
19232,False,40,2504,Movies,7,Movies,3
19233,False,40,1301,Movies,7,Movies,3
19234,False,37,2504,Movies,7,Movies,3
19235,False,40,2504,Movies,7,Movies,3
19236,False,40,1885,Movies,7,Movies,3
19237,False,40,2504,Movies,7,Movies,3
19238,False,40,337,Movies,7,Movies,3
19239,False,40,337,Movies,7,Movies,3
19240,True,37,337,Movies,7,Movies,3
19241,False,40,337,Movies,7,Movies,3
19242,False,40,40,Movies,7,Movies,3
19243,False,40,40,Movies,7,Movies,3
19244,True,40,40,Movies,7,Movies,3
19245,False,40,40,Movies,7,Movies,3
19246,False,40,40,Movies,7,Movies,3
19247,False,40,40,Movies,7,Movies,3
19248,False,58,431,Music,8,Music,4
19249,False,58,892,Music,8,Music,4
19250,False,58,431,Music,8,Music,4
19251,False,58,431,Music,8,Music,4
19252,True,58,778,Music,8,Music,4
19253,True,30,2253,Games,4,PC,5
19254,False,28,4727,Games,4,PC,5
19255,False,78,1984,Software,10,PC,5
19256,False,78,1984,Software,10,PC,5
19257,False,77,1336,Software,10,PC,5
19258,True,57,500,Music,8,Music,4
19259,False,43,926,Books,1,Books,1
19260,False,30,1015,Games,4,PC,5
19261,False,30,1971,Games,4,PC,5
19262,False,30,475,Games,4,PC,5
19263,False,30,475,Games,4,PC,5
19264,False,30,2253,Games,4,PC,5
19265,False,30,321,Games,4,PC,5
19266,False,30,2253,Games,4,PC,5
19267,False,30,2253,Games,4,PC,5
19268,False,30,475,Games,4,PC,5
19269,False,30,2253,Games,4,PC,5
19270,False,30,2253,Games,4,PC,5
19271,False,30,2253,Games,4,PC,5
19272,False,30,937,Games,4,PC,5
19273,False,30,1019,Games,4,PC,5
19274,False,30,1019,Games,4,PC,5
19275,False,30,1019,Games,4,PC,5
19276,False,30,1193,Games,4,PC,5
19277,False,30,1193,Games,4,PC,5
19278,False,30,475,Games,4,PC,5
19279,False,30,475,Games,4,PC,5
19280,False,43,807,Books,1,Books,1
19281,False,43,3355,Books,1,Books,1
19282,True,31,729,Games,4,PC,5
19283,False,57,500,Music,8,Music,4
19284,False,55,938,Music,8,Music,4
19285,False,55,1317,Music,8,Music,4
19286,True,57,500,Music,8,Music,4
19287,False,55,780,Music,8,Music,4
19288,True,54,1551,Books,1,PC,5
19289,True,67,1080,Gifts,5,Gifts,2
19290,True,67,1080,Gifts,5,Gifts,2
19291,True,67,1080,Gifts,5,Gifts,2
19292,False,57,57,Music,8,Music,4
19293,False,43,5060,Books,1,Books,1
19294,False,49,3781,Books,1,Books,1
19295,True,49,3781,Books,1,Books,1
19296,False,30,1728,Games,4,PC,5
19297,False,43,2253,Books,1,Books,1
19298,False,57,1698,Music,8,Music,4
19299,False,49,3781,Books,1,Books,1
19300,False,49,3781,Books,1,Books,1
19301,False,49,5068,Books,1,Books,1
19302,False,49,5068,Books,1,Books,1
19303,False,49,5068,Books,1,Books,1
19304,False,49,5068,Books,1,Books,1
19305,True,49,5068,Books,1,Books,1
19306,False,49,3781,Books,1,Books,1
19307,False,49,5068,Books,1,Books,1
19308,True,49,3781,Books,1,Books,1
19309,True,49,3781,Books,1,Books,1
19310,True,54,2332,Books,1,PC,5
19311,False,54,1551,Books,1,PC,5
19312,False,30,3668,Games,4,PC,5
19313,True,57,955,Music,8,Music,4
19314,False,57,500,Music,8,Music,4
19315,False,57,1415,Music,8,Music,4
19316,False,57,807,Music,8,Music,4
19317,True,57,955,Music,8,Music,4
19318,False,57,57,Music,8,Music,4
19319,False,75,1845,Software,10,PC,5
19320,False,43,43,Books,1,Books,1
19321,False,43,43,Books,1,Books,1
19322,False,77,11556,Software,10,PC,5
19323,False,77,11556,Software,10,PC,5
19324,False,78,951,Software,10,PC,5
19325,True,78,951,Software,10,PC,5
19326,False,78,951,Software,10,PC,5
19327,False,78,951,Software,10,PC,5
19328,False,78,951,Software,10,PC,5
19329,False,78,951,Software,10,PC,5
19330,False,49,2450,Books,1,Books,1
19331,True,49,2450,Books,1,Books,1
19332,False,49,2450,Books,1,Books,1
19333,False,49,2450,Books,1,Books,1
19334,True,49,2450,Books,1,Books,1
19335,False,49,2450,Books,1,Books,1
19336,False,49,2450,Books,1,Books,1
19337,True,49,2450,Books,1,Books,1
19338,True,49,2450,Books,1,Books,1
19339,True,49,2450,Books,1,Books,1
19340,False,49,2450,Books,1,Books,1
19341,True,49,2450,Books,1,Books,1
19342,False,49,2450,Books,1,Books,1
19343,True,49,2450,Books,1,Books,1
19344,True,49,2450,Books,1,Books,1
19345,True,49,2450,Books,1,Books,1
19346,True,49,2450,Books,1,Books,1
19347,True,54,2920,Books,1,PC,5
19348,False,78,2450,Software,10,PC,5
19349,False,57,57,Music,8,Music,4
19350,False,43,2345,Books,1,Books,1
19351,False,78,1551,Software,10,PC,5
19352,False,78,1551,Software,10,PC,5
19353,False,31,31,Games,4,PC,5
19354,True,76,906,Software,10,PC,5
19355,False,76,1335,Software,10,PC,5
19356,False,43,448,Books,1,Books,1
19357,False,43,119,Books,1,Books,1
19358,False,62,62,Gifts,5,Gifts,2
19359,False,62,512,Gifts,5,Gifts,2
19360,False,62,62,Gifts,5,Gifts,2
19361,False,69,69,Gifts,5,Gifts,2
19362,False,19,4294,Games,4,PlayStation,6
19363,False,46,1103,Books,1,Books,1
19364,False,30,2253,Games,4,PC,5
19365,False,30,2253,Games,4,PC,5
19366,False,62,2291,Gifts,5,Gifts,2
19367,False,62,1116,Gifts,5,Gifts,2
19368,False,62,1116,Gifts,5,Gifts,2
19369,False,62,2291,Gifts,5,Gifts,2
